접수일,처리부서,접수번호,청구제목,청구내용,결정구분,처리기간
2024-10-28,새봄시 한울구 교통행정과,FOI-2024-03549,미래복합센터 인근 신호 체계 및 주정차 단속 운영 자료 청구 (3549호),"다세대주택에서 미래복합센터 인근을 자주 이동하며 교통 체계를 경험합니다. 해당 지역 신호 체계 운영 패턴, 불법 주정차 단속 결정 기준, 단속 처리 건수 추이에 관한 기록을 공개해 주시기 바랍니다. 전직 음료 조리사로서 고객 유입 동선 확보에 대한 현실적 어려움을 고려한 교통 체계 실태 파악을 원합니다.",부분공개,10
2023-10-25,도담군 교통행정과,FOI-2023-03550,누리버스 정류장 주변 신호 체계 및 단속 기준 투명성 자료 청구 (3550호),"전직 토양 환경 기술자로서 데이터 투명성의 중요성을 잘 알고 있습니다. 누리버스 정류장 주변 신호 체계 운영 패턴, 불법 주정차 단속 기준 적용 현황, 단속 결정 과정에서 시민 참여 기회 여부에 관한 기록을 요청합니다. 교통 단속의 투명성과 공정성에 대한 객관적 데이터 확인을 원합니다.",부분공개,1
2022-07-31,너울시 물빛구 도시계획과,FOI-2022-03551,연립주택 단지 주차장 불법 증축 허가 관련 건축물대장 정보 (3551호),"현재 거주하는 연립주택 단지의 주차장에 다른 세대주들이 불법 증축 공사를 진행한 것으로 의심됩니다. 해당 공사가 적법한 건축허가를 받았는지, 또한 주차장 증축에 필요한 및 구조 기준을 갖추었는지 확인하고자 합니다. 기간은 최근 3개월 이내로 파악됩니다.",부분공개,20
2023-01-08,누리시 바른구 도시계획과,FOI-2023-03552,다가구주택 경량벽식 구조 건축허가 시공 방식 확인 청구 (3552호),"배우자와 자녀가 거주하는 아파트 인근 다가구주택 신축 현장에서 경량벽식 공법이 사용되고 있습니다. 해당 공법이 건축법상 기준에 맞게 시공되고 있는지 확인하기 위해, 허가 신청 시 제출된 구조 계산서와 시공 상세 도면을 확인하고자 합니다. 현장 위치는 샘물동 생활권 일대입니다.",부분공개,12
2023-04-03,새봄시 한울구 건축허가과,FOI-2023-03553,새벽 공사 소음 및 안전 위반 관련 현장 점검 기록 공개 (3553호),"부모님과 함께 거주하는 아파트 단지에 인접한 공사 현장에서 새벽 5시경 공사음이 발생하고 있습니다. 관계기관에 현장 점검을 요청한 바 있으며, 점검 과정에서 안전 기준 위반 사항이 적발되었는지 확인하기 위해 현장 점검 기록의 공개를 청구합니다.",공개,2
2022-12-05,빛솔시 아람구 건축허가과,FOI-2022-03554,분식집 운영 점포 용도변경 허가 여부 확인 청구 (3554호),"배우자와 자녀의 생계를 위해 분식집을 운영하고자 인근 상가 점포를 계약할 예정입니다. 해당 건물이 점포주거 용도로 적법한 용도변경 허가를 받았는지, 또한 건축물대장 상 용도와 실제 사용 현황이 일치하는지 확인하고자 합니다. 점포 위치는 새빛시장 주변입니다.",공개,4
2024-02-29,너울시 물빛구 도시계획과,FOI-2024-03555,인접 대형 건축물 일조권 침해 우려 관련 허가 서류 확인 (3555호),"현재 혼자 거주하는 단독주택에 인접하여 대형 건축물이 신축되고 있습니다. 해당 건축물이 인접 대지에 일조권을 침해하지 않는지, 또한 법적 기준에 맞는 채광 분석을 수행했는지 확인하기 위해 건축허가 신청 시 제출된 채광 시뮬레이션 결과를 공개해 줄 것을 청구합니다.",부분공개,8
2024-10-14,미래군 건축허가과,FOI-2024-03556,다가구주택 지하실 용도 변경 신고 접수 및 처리 내역 (3556호),현재 거주하는 연립주택 단지 인근 다가구주택의 지하실이 주거 용도에서 다른 용도로 변경된 것으로 파악됩니다. 해당 용도 변경에 대해 신고가 접수되었고 어떤 행정 처분이 내려졌는지 확인하기 위해 신고 접수 내역 및 처리 결과 공개를 청구합니다.,공개,11
2023-01-16,빛솔시 아람구 도시계획과,FOI-2023-03557,한울초 주변 통학로 인접 건물 경관 허가 현황 (3557호),"배우자와 자녀가 아파트에 거주하며 아이의 안전을 가장 중요하게 생각합니다. 자녀가 한울초등학교를 등교하는 통학로 주변 건축물의 경관 허가가 적법하게 이루어졌는지 확인하기 위해, 해당 건축물의 경관 심사 결과 공개를 청구합니다.",부분공개,9
2022-10-12,새봄시 한울구 도시계획과,FOI-2022-03558,상가 건물 경관 디자인 심사 결과 공개 청구 (3558호),"부모님과 함께 거주하는 아파트 단지의 조망을 가리는 푸른마루 교차로 근처 상가 건물이 신축되었습니다. 해당 건물이 취득한 경관 디자인 심사 결과와 최종 허가 여부를 확인하여, 심사 과정에서 주변 주거 환경에 미치는 영향이 충분히 고려되었는지 파악하고자 합니다.",부분공개,1
2022-02-21,라온군 건축허가과,FOI-2022-03559,연립주택 외벽 보수 공사 허가 및 안전 점검 결과 (3559호),"현재 거주하는 연립주택 단지의 외벽에서 균열이 발견되어 보수 공사가 진행되고 있습니다. 해당 공사에 필요한 건축허가 및 안전 점검 결과가 어떻게 이루어졌는지 확인하여, 공사가 적법하고 안전하게 진행되고 있는지 파악하고자 합니다.",비공개,12
2024-07-08,도담군 건축허가과,FOI-2024-03560,다가구주택 구조 변경 허가 신청 이력 확인 청구 (3560호),"배우자와 자녀와 함께 거주하는 아파트 인근 다가구주택에서 구조 변경 공사가 이루어지고 있습니다. 해당 공사에 대한 구조 변경 허가 신청 이력이 있는지, 또한 허가 시 구조 안전성 검토가 적절히 이루어졌는지 확인하기 위해 건축행정 기록 공개를 청구합니다.",비공개,3
2023-03-27,새봄시 한울구 도시계획과,FOI-2023-03561,아파트 단지 불법 옥상 난간 덧붙임 행정 조치 현황 (3561호),"현재 거주하는 아파트 단지의 특정 동에서 입주자대표회의의 동의 없이 옥상 난간이 덧붙여진 사실을 확인하였습니다. 이에 대한 관리주체 및 관계기관의 행정 조치 내역을 공개하여, 해당 불법 건축물에 대한 시정 요구 및 이행 여부를 파악하고자 합니다.",공개,7
2023-10-24,가람시 열린구 도시계획과,FOI-2023-03562,다가구주택 공용부분 방화문 설치 기준 적합성 관련 건축행정 기록 (3562호),"배우자와 자녀가 거주하는 아파트에 인접한 다가구주택의 공용 복도에서 방화문이 설치되어 있지 않은 것으로 파악됩니다. 해당 건축물의 방화 구획 설정이 건축법 기준에 맞게 이루어졌는지 확인하기 위해, 허가 신청 시 제출된 방화 구획 설정도면 공개를 청구합니다.",공개,20
2022-05-23,세움시 맑은구 건축허가과,FOI-2022-03563,상가 건물 증축 허가 및 대지 경계 관련 지적측량 결과 (3563호),"부모님과 함께 거주하는 아파트 단지에 인접한 새빛시장 주변 상가 건물에서 대지에 대한 증축 공사가 추진되고 있습니다. 해당 증축으로 인해 대지 경계선을り 이웃 관계와 분쟁이 우려되어, 증축 허가 신청 시 첨부된 지적측량 결과를 공개해 줄 것을 청구합니다.",부분공개,8
2024-01-18,해솔시 도시계획과,FOI-2024-03564,공동주택 단지 불법 증축 신고 처리 현황 공개 청구 (3564호),현재 거주하는 아파트 단지 내 특정 세대에서 전용 시설에 해당하는 부분을 무단 증축하여세대의 공동 이용 공간을 침해한 사실을 확인하고 신고한 바 있습니다. 신고 이후 관계기관이 어떤 처리 절차를 진행했는지 그 결과를 확인하고자 합니다.,비공개,20
2023-02-28,해솔시 도시계획과,FOI-2023-03565,도담천 산책로 인접 건축물 건축선 설정 정보 공개 (3565호),현재 혼자 거주하는 단독주택이 위치해 있는 도담천 산책로 주변에 새로운 건축물이 들어서고 있습니다. 해당 건축물의 건축선 설정이 neighboring 소유 건축물의 및 통풍에 영향을 미치지 않는지 확인하기 위해 건축선 설정 관련 서류 공개를 청구합니다.,부분공개,3
2022-04-12,새봄시 한울구 건축허가과,FOI-2022-03566,상가 건물 지하 증축 허가 시 안전 점검 기록 확인 청구 (3566호),현재 거주하는 연립주택 단지의 neighboring 새빛시장 주변 상가 건물에서 지하 부분 증축 공사가 진행되고 있습니다. 해당 공사에 대한 건축허가 시 지하 구조 안전에 대한 점검 기록이 어떻게 이루어졌는지 확인하고자 합니다.,공개,19
2023-12-01,너울시 물빛구 건축허가과,FOI-2023-03567,노후 건축물 안전 진단 결과 공개 청구 (3567호),"배우자와 자녀가 아파트에서 거주하며 생활하는에 대해 안전을 가장 중요하게 생각합니다. 해솔문화광장 인접 지역에 위치한 노후 건축물에 대한 안전 진단 결과가 어떻게 내려졌는지, 또한 보수 또는 재건축 계획이 존재하는지 확인하기 위해 정보 공개를 청구합니다.",부분공개,2
2022-08-12,가람시 새빛구 도시계획과,FOI-2022-03568,대지 경계 분쟁 관련 지적측량 결과 확인 청구 (3568호),"배우자와 자녀가 거주하는 아파트 인근 미래복합센터 인근 대지에서 경계 분쟁이 발생하고 있습니다. 분쟁 당사자 간 합의 없이측에서 대지 경계 설정을 주장하고 있어, 행정기관에 접수된 지적측량 결과 및 처리 내역을 공개하여 사실 관계를 확인하고자 합니다.",부분공개,16
2024-01-03,여울시 단비구 도시계획과,FOI-2024-03569,상가 재건축 사업 추진 현황 확인 청구 (3569호),"부모님과 함께 거주하는 아파트 단지에 인접한 미르로 교차로 주변 상가 지역에서 재건축 사업이 추진되고 있다는 소식을 접하였습니다. 해당 재건축 추진이 현재 거주 환경에 어떤 영향을 미칠지 파악하기 위해, 사업 추진 현황 및 관련 허가 내역을 확인하고자 합니다.",공개,7
2024-05-19,도담군 도시계획과,FOI-2024-03570,인접 건축물 붕괴 위험 안전 진단 결과 공개 (3570호),"현재 혼자 거주하는 단독주택과 가까운 너울천 산책로 주변 건축물에서 벽체 균열이 확인되어 붕괴 위험이 우려됩니다. 이에 대해 관계기관에서 실시한 안전 진단 결과를 공개하여, 해당 건축물의 현재 안전 상태 및 응급 조치 여부를 확인하고자 합니다.",공개,19
2025-11-13,도담군 건축허가과,FOI-2025-03571,다가구주택 불법설 신고 접수 여부 확인 청구 (3571호),"배우자와 자녀가 거주하는 아파트 단지의 후문 출입구 인근 다가구주택에서 2층설 공사가 진행되고 있습니다. 해당 공사에 대한 적법한 건축허가 없이되고 있는 것으로 의심되어, 관계기관에 해당 신고 접수 여부와 처리 결과를 확인하고자 합니다.",부분공개,12
2022-11-27,라온군 건축허가과,FOI-2022-03572,점포주거 건물 용도변경 허가 및 건축물대장 정보 (3572호),"배우자와 자녀의 생활비를 마련하기 위해 새빛시장 주변 점포주거 건물을 임차하여 분식집을 운영하고자 합니다. 해당 건물의 용도변경 허가 여부와 건축물대장 전산 정보를 확인하여, 점포주거 용도로 적법하게 사용 가능한 건물인지 파악하고자 합니다.",비공개,20
2024-01-15,미래군 건축허가과,FOI-2024-03573,대형 건축물 일조권 영향 분석 자료 공개 청구 (3573호),"현재 혼자 거주하는 단독주택의 창가에서 일조가 급격히 감소한 것을 느낄 수 있게 되었습니다. 인접 대형 건축물의 신축과 관련이 있는 것으로 파악되어, 허가 신청 시 제출된 일조권 영향 분석 자료의 공개를 청구하여 법적 기준을 충족하는지 확인하고자 합니다.",공개,3
2025-10-26,가람시 새빛구 도시계획과,FOI-2025-03574,주거용 건물 용도 변경 이력 및 허가 서류 공개 (3574호),"현재 거주하는 연립주택 단지 인근 다가구주택이 주거 용도에서 다른 용도로 변경된 경위가 궁금합니다. 해당 건물의 용도 변경 이력과 허가 서류가 어떻게 처리되었는지 확인하여, 현재 residential 환경의 적정성을 파악하고자 합니다.",공개,2
2023-09-20,여울시 단비구 도시계획과,FOI-2023-03575,인접 건축물 용도별 층수 구분 기준 적용 여부 확인 (3575호),부모님과 함께 거주하는 아파트의 조망이 보장되는 층수에 대해 주변 건축물의 용도별 층수 구분 기준이 어떻게 적용되었는지 확인이 필요합니다. 새봄역 환승구역 주변 건축물의 용도별 층수 설정이 도시계획 기준에 맞게 이루어졌는지 파악하기 위해 관련 기록 공개를 청구합니다.,부분공개,19
